product_id,product_name,category,sub_category,units,revenue,profit,abc_class,xyz_class,inventory_policy,avg_monthly_demand,safety_stock,reorder_point,recommended_max_stock,stock_action
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,10,904.906,55.972,C,Y,LEAN - order to demand,0.8333333333333334,2.0,3.0,4.0,MINIMISE STOCK
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Technology,Accessories,8,419.93600000000004,55.9888,C,Z,OBSOLETE-RISK - minimise/phase out,0.6666666666666666,4.0,5.0,6.0,REVIEW / PHASE-OUT
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,28,544.344,56.1184,C,X,LEAN - keep minimal base stock,2.3333333333333335,2.0,3.0,6.0,MINIMISE STOCK
OFF-PA-10001534,Xerox 230,Office Supplies,Paper,21,489.00800000000004,56.2464,C,X,LEAN - keep minimal base stock,1.75,2.0,3.0,5.0,MINIMISE STOCK
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,18,1135.86,56.7514,C,Y,LEAN - order to demand,1.5,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,Storage,16,627.25,56.938,C,X,LEAN - keep minimal base stock,1.3333333333333333,1.0,2.0,4.0,MINIMISE STOCK
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,3,116.28,56.9772,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
TEC-PH-10001363,Apple iPhone 5S,Technology,Phones,3,1332.978,56.99900000000001,C,X,LEAN - keep minimal base stock,0.25,1.0,2.0,3.0,MINIMISE STOCK
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,18,399.67,57.0768,C,X,LEAN - keep minimal base stock,1.5,2.0,3.0,5.0,MINIMISE STOCK
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,13,632.6759999999999,57.3278,C,Y,LEAN - order to demand,1.0833333333333333,3.0,4.0,6.0,MINIMISE STOCK
OFF-LA-10004093,Avery 486,Office Supplies,Labels,18,493.194,57.4566,C,Y,LEAN - order to demand,1.5,3.0,4.0,6.0,MINIMISE STOCK
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,4,265.16,57.5016,C,Z,OBSOLETE-RISK - minimise/phase out,0.3333333333333333,1.0,2.0,3.0,REVIEW / PHASE-OUT
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,7,767.144,57.5358,C,Z,OBSOLETE-RISK - minimise/phase out,0.5833333333333334,3.0,4.0,5.0,REVIEW / PHASE-OUT
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,24,396.08799999999997,61.7376,C,Y,LEAN - order to demand,2.0,3.0,4.0,6.0,MINIMISE STOCK
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,16,591.504,100.744,C,X,LEAN - keep minimal base stock,1.3333333333333333,1.0,2.0,4.0,MINIMISE STOCK
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,14,1286.976,62.14880000000001,C,Y,LEAN - order to demand,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,10,371.78,62.172000000000004,C,Y,LEAN - order to demand,0.8333333333333334,4.0,5.0,6.0,MINIMISE STOCK
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,10,264.61,67.56,C,Y,LEAN - order to demand,0.8333333333333334,3.0,4.0,5.0,MINIMISE STOCK
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,23,1791.292,67.5798,C,Y,LEAN - order to demand,1.9166666666666667,4.0,5.0,7.0,MINIMISE STOCK
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,16,426.0,67.6,C,X,LEAN - keep minimal base stock,1.3333333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10003441,Xerox 226,Office Supplies,Paper,23,339.152,67.6512,C,Y,LEAN - order to demand,1.9166666666666667,3.0,4.0,6.0,MINIMISE STOCK
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,4,252.95999999999998,67.8776,C,X,LEAN - keep minimal base stock,0.3333333333333333,0.0,1.0,2.0,MINIMISE STOCK
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,4,278.964,68.3848,C,X,LEAN - keep minimal base stock,0.3333333333333333,0.0,1.0,2.0,MINIMISE STOCK
FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,26,2755.7915,68.39430000000002,C,X,LEAN - keep minimal base stock,2.1666666666666665,2.0,3.0,6.0,MINIMISE STOCK
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,5,672.9,68.398,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,11,316.37800000000004,68.4666,C,Y,LEAN - order to demand,0.9166666666666666,2.0,3.0,4.0,MINIMISE STOCK
OFF-FA-10003495,Staples,Office Supplies,Fasteners,29,496.648,67.488,C,X,LEAN - keep minimal base stock,2.4166666666666665,3.0,4.0,7.0,MINIMISE STOCK
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,17,562.3,68.527,C,X,LEAN - keep minimal base stock,1.4166666666666667,1.0,2.0,4.0,MINIMISE STOCK
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,18,432.01800000000003,68.6594,C,Y,LEAN - order to demand,1.5,3.0,4.0,6.0,MINIMISE STOCK
OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,23,448.448,68.94720000000001,C,Y,LEAN - order to demand,1.9166666666666667,2.0,3.0,5.0,MINIMISE STOCK
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,10,388.688,68.952,C,X,LEAN - keep minimal base stock,0.8333333333333334,2.0,3.0,4.0,MINIMISE STOCK
OFF-PA-10003127,Easy-staple paper,Office Supplies,Paper,7,424.832,69.1156,C,Y,LEAN - order to demand,0.5833333333333334,1.0,2.0,3.0,MINIMISE STOCK
FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,17,3767.8874,69.22540000000001,C,Y,LEAN - order to demand,1.4166666666666667,2.0,3.0,5.0,MINIMISE STOCK
FUR-FU-10001475,"Contract Clock, 14"", Brown",Furniture,Furnishings,14,703.552,69.4568,C,Y,LEAN - order to demand,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,24,1216.336,69.4656,C,Y,LEAN - order to demand,2.0,3.0,4.0,6.0,MINIMISE STOCK
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,32,1265.4,69.5872,C,Y,LEAN - order to demand,2.6666666666666665,3.0,4.0,7.0,MINIMISE STOCK
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,5,154.9,69.705,C,Z,OBSOLETE-RISK - minimise/phase out,0.4166666666666667,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,21,814.612,68.5923,C,Y,LEAN - order to demand,1.75,3.0,4.0,6.0,MINIMISE STOCK
TEC-PH-10001750,Samsung Rugby III,Technology,Phones,6,366.346,67.3098,C,X,LEAN - keep minimal base stock,0.5,0.0,1.0,2.0,MINIMISE STOCK
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,8,239.92,67.1776,C,X,LEAN - keep minimal base stock,0.6666666666666666,2.0,3.0,4.0,MINIMISE STOCK
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,20,363.704,67.044,C,Y,LEAN - order to demand,1.6666666666666667,3.0,4.0,6.0,MINIMISE STOCK
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,13,227.46800000000002,62.358,C,Y,LEAN - order to demand,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,30,591.6800000000001,62.377,C,X,LEAN - keep minimal base stock,2.5,2.0,3.0,6.0,MINIMISE STOCK
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,28,719.664,62.6944,C,X,LEAN - keep minimal base stock,2.3333333333333335,2.0,3.0,6.0,MINIMISE STOCK
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,5,166.9,62.737,C,Z,OBSOLETE-RISK - minimise/phase out,0.4166666666666667,1.0,2.0,3.0,REVIEW / PHASE-OUT
FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,9,1113.4969999999998,63.441,C,Y,LEAN - order to demand,0.75,3.0,4.0,5.0,MINIMISE STOCK
OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,11,217.08,63.4876,C,X,LEAN - keep minimal base stock,0.9166666666666666,1.0,2.0,3.0,MINIMISE STOCK
OFF-AR-10000588,Newell 345,Office Supplies,Art,20,508.12,63.488,C,X,LEAN - keep minimal base stock,1.6666666666666667,1.0,2.0,4.0,MINIMISE STOCK
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,20,532.74,63.55200000000001,C,Y,LEAN - order to demand,1.6666666666666667,5.0,6.0,8.0,MINIMISE STOCK
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,25,807.86,63.56,C,Y,LEAN - order to demand,2.0833333333333335,3.0,4.0,7.0,MINIMISE STOCK
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,24,491.32,63.8568,C,X,LEAN - keep minimal base stock,2.0,1.0,2.0,4.0,MINIMISE STOCK
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,8,2478.176,63.9584,C,X,LEAN - keep minimal base stock,0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
OFF-PA-10001870,Xerox 202,Office Supplies,Paper,24,233.152,64.2816,C,Y,LEAN - order to demand,2.0,3.0,4.0,6.0,MINIMISE STOCK
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,4,372.962,64.3908,C,Y,LEAN - order to demand,0.3333333333333333,2.0,3.0,4.0,MINIMISE STOCK
TEC-PH-10002200,Samsung Galaxy Note 2,Technology,Phones,24,4425.4220000000005,65.09880000000005,C,Y,LEAN - order to demand,2.0,3.0,4.0,6.0,MINIMISE STOCK
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,11,142.04,65.392,C,Z,OBSOLETE-RISK - minimise/phase out,0.9166666666666666,3.0,4.0,5.0,REVIEW / PHASE-OUT
FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,12,689.76,65.4576,C,X,LEAN - keep minimal base stock,1.0,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,15,345.62800000000004,65.964,C,Z,OBSOLETE-RISK - minimise/phase out,1.25,1.0,2.0,4.0,REVIEW / PHASE-OUT
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,30,588.0,66.0,C,Y,LEAN - order to demand,2.5,3.0,4.0,7.0,MINIMISE STOCK
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,7,310.88,66.607,C,X,LEAN - keep minimal base stock,0.5833333333333334,1.0,2.0,3.0,MINIMISE STOCK
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,7,786.544,66.6351,C,Z,OBSOLETE-RISK - minimise/phase out,0.5833333333333334,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,8,211.95600000000002,66.9952,C,Y,LEAN - order to demand,0.6666666666666666,2.0,3.0,4.0,MINIMISE STOCK
TEC-PH-10000562,Samsung Convoy 3,Technology,Phones,2,221.98,62.1544,C,Z,OBSOLETE-RISK - minimise/phase out,0.16666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,11,746.428,55.066399999999994,C,Y,LEAN - order to demand,0.9166666666666666,2.0,3.0,4.0,MINIMISE STOCK
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,15,678.74,101.003,C,Y,LEAN - order to demand,1.25,4.0,5.0,7.0,MINIMISE STOCK
OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,27,427.332,101.7042,C,X,LEAN - keep minimal base stock,2.25,2.0,3.0,6.0,MINIMISE STOCK
TEC-PH-10000455,GE 30522EE2,Technology,Phones,5,599.95,168.1855,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,8,669.84,168.4384,C,Z,OBSOLETE-RISK - minimise/phase out,0.6666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,14,776.328,172.3124,C,X,LEAN - keep minimal base stock,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,6,582.94,172.7784,C,Y,LEAN - order to demand,0.5,3.0,4.0,5.0,MINIMISE STOCK
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,10,824.752,172.94400000000002,C,X,LEAN - keep minimal base stock,0.8333333333333334,1.0,2.0,3.0,MINIMISE STOCK
OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances,11,763.282,174.5862,C,Y,LEAN - order to demand,0.9166666666666666,4.0,5.0,6.0,MINIMISE STOCK
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,12,468.78,175.91199999999998,C,X,LEAN - keep minimal base stock,1.0,2.0,3.0,4.0,MINIMISE STOCK
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,5,844.964,175.989,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,24,1026.248,176.228,C,Y,LEAN - order to demand,2.0,3.0,4.0,6.0,MINIMISE STOCK
TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,8,2233.6,167.52,C,X,LEAN - keep minimal base stock,0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,12,1158.672,176.9712,C,Y,LEAN - order to demand,1.0,3.0,4.0,5.0,MINIMISE STOCK
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,16,2224.6220000000003,177.63479999999998,C,Y,LEAN - order to demand,1.3333333333333333,3.0,4.0,6.0,MINIMISE STOCK
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,14,1123.1,178.311,C,Y,LEAN - order to demand,1.1666666666666667,3.0,4.0,6.0,MINIMISE STOCK
TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,19,684.05,179.2935,C,Y,LEAN - order to demand,1.5833333333333333,4.0,5.0,7.0,MINIMISE STOCK
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,10,2396.4,179.73,C,Z,OBSOLETE-RISK - minimise/phase out,0.8333333333333334,1.0,2.0,3.0,REVIEW / PHASE-OUT
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,4,1005.9680000000001,179.994,C,X,LEAN - keep minimal base stock,0.3333333333333333,0.0,1.0,2.0,MINIMISE STOCK
OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,9,465.308,181.078,C,Y,LEAN - order to demand,0.75,1.0,2.0,3.0,MINIMISE STOCK
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,18,1645.064,182.1568,C,Y,LEAN - order to demand,1.5,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage,21,795.96,182.49,C,X,LEAN - keep minimal base stock,1.75,2.0,3.0,5.0,MINIMISE STOCK
FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,34,1249.132,183.3907,C,Y,LEAN - order to demand,2.8333333333333335,3.0,4.0,7.0,MINIMISE STOCK
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,3,554.28,177.198,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,18,803.838,183.53879999999998,C,Y,LEAN - order to demand,1.5,3.0,4.0,6.0,MINIMISE STOCK
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,23,1246.816,165.5724,C,Y,LEAN - order to demand,1.9166666666666667,4.0,5.0,7.0,MINIMISE STOCK
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,9,510.01,164.5839,C,X,LEAN - keep minimal base stock,0.75,2.0,3.0,4.0,MINIMISE STOCK
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,2,370.86,149.8956,C,Z,OBSOLETE-RISK - minimise/phase out,0.16666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,17,907.4440000000001,150.0532,C,X,LEAN - keep minimal base stock,1.4166666666666667,1.0,2.0,4.0,MINIMISE STOCK
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,17,891.22,151.032,C,X,LEAN - keep minimal base stock,1.4166666666666667,1.0,2.0,4.0,MINIMISE STOCK
FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs,6,798.32,151.3232,C,Y,LEAN - order to demand,0.5,2.0,3.0,4.0,MINIMISE STOCK
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,23,1343.996,151.8356,C,X,LEAN - keep minimal base stock,1.9166666666666667,1.0,2.0,4.0,MINIMISE STOCK
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines,3,361.973,152.0883,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,3,836.94,152.4762,C,X,LEAN - keep minimal base stock,0.25,1.0,2.0,3.0,MINIMISE STOCK
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,17,637.2139999999999,152.60089999999997,C,Z,OBSOLETE-RISK - minimise/phase out,1.4166666666666667,6.0,7.0,9.0,REVIEW / PHASE-OUT
OFF-PA-10003656,Xerox 1935,Office Supplies,Paper,14,366.49199999999996,154.0592,C,X,LEAN - keep minimal base stock,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,17,530.576,164.9048,C,Y,LEAN - order to demand,1.4166666666666667,2.0,3.0,5.0,MINIMISE STOCK
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,15,823.434,154.726,C,Z,OBSOLETE-RISK - minimise/phase out,1.25,7.0,8.0,10.0,REVIEW / PHASE-OUT
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,8,954.2640000000001,157.04399999999998,C,X,LEAN - keep minimal base stock,0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,18,621.664,157.4112,C,X,LEAN - keep minimal base stock,1.5,4.0,5.0,7.0,MINIMISE STOCK
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,14,739.38,157.53699999999998,C,X,LEAN - keep minimal base stock,1.1666666666666667,1.0,2.0,4.0,MINIMISE STOCK
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,29,1301.9850000000001,158.1014,C,Y,LEAN - order to demand,2.4166666666666665,3.0,4.0,7.0,MINIMISE STOCK
OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,11,769.456,160.1568,C,Z,OBSOLETE-RISK - minimise/phase out,0.9166666666666666,6.0,7.0,8.0,REVIEW / PHASE-OUT
TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,23,1418.4,162.15,C,Y,LEAN - order to demand,1.9166666666666667,3.0,4.0,6.0,MINIMISE STOCK
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones,11,2693.56,162.2225,C,Y,LEAN - order to demand,0.9166666666666666,3.0,4.0,5.0,MINIMISE STOCK
OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,8,480.86,163.4616,C,X,LEAN - keep minimal base stock,0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,Phones,3,590.06,163.818,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,12,838.75,155.25,C,X,LEAN - keep minimal base stock,1.0,1.0,2.0,3.0,MINIMISE STOCK
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,15,869.852,183.954,C,Y,LEAN - order to demand,1.25,4.0,5.0,7.0,MINIMISE STOCK
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,16,778.6400000000001,185.08800000000002,C,X,LEAN - keep minimal base stock,1.3333333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10001736,Xerox 1880,Office Supplies,Paper,12,534.104,185.7056,C,Y,LEAN - order to demand,1.0,3.0,4.0,5.0,MINIMISE STOCK
TEC-PH-10000526,Vtech CS6719,Technology,Phones,13,1245.484,215.01760000000002,C,Y,LEAN - order to demand,1.0833333333333333,3.0,4.0,6.0,MINIMISE STOCK
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines,6,928.0,218.4,C,X,LEAN - keep minimal base stock,0.5,2.0,3.0,4.0,MINIMISE STOCK
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,9,804.922,221.9778,C,X,LEAN - keep minimal base stock,0.75,2.0,3.0,4.0,MINIMISE STOCK
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,5,1706.508,222.588,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,9,1539.16,224.424,C,Z,OBSOLETE-RISK - minimise/phase out,0.75,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-PA-10000806,Xerox 1934,Office Supplies,Paper,9,539.428,224.4798,C,Y,LEAN - order to demand,0.75,2.0,3.0,4.0,MINIMISE STOCK
OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,10,844.632,225.33599999999998,C,X,LEAN - keep minimal base stock,0.8333333333333334,2.0,3.0,4.0,MINIMISE STOCK
OFF-PA-10001954,Xerox 1964,Office Supplies,Paper,22,502.48,231.14079999999998,C,X,LEAN - keep minimal base stock,1.8333333333333333,4.0,5.0,7.0,MINIMISE STOCK
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,13,3065.8799999999997,231.971,C,X,LEAN - keep minimal base stock,1.0833333333333333,1.0,2.0,4.0,MINIMISE STOCK
OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,10,734.647,213.31099999999998,C,Y,LEAN - order to demand,0.8333333333333334,1.0,2.0,3.0,MINIMISE STOCK
TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,11,1572.304,232.1254,C,X,LEAN - keep minimal base stock,0.9166666666666666,1.0,2.0,3.0,MINIMISE STOCK
